subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
46,SubjectSet_1/587742577531224078.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=221.43146178&dec=16.94815397&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742577531224078&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144543.55%2B165653.3&ob=ra,221.43146178,16.94815397
47,SubjectSet_1/588010359625220208.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=184.90350159&dec=5.39781543&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010359625220208&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121936.84%2B052352.1&ob=ra,184.90350159,5.39781543
48,SubjectSet_1/587728918984786029.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=217.05420251&dec=61.18767413&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728918984786029&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j142813.00%2B611115.6&ob=ra,217.05420251,61.18767413
49,SubjectSet_1/587739845928484940.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=236.83408253&dec=16.7644955&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739845928484940&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j154720.17%2B164552.1&ob=ra,236.83408253,16.7644955
50,SubjectSet_1/587736584429043894.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=218.19315038&dec=36.70808839&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736584429043894&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j143246.35%2B364229.1&ob=ra,218.19315038,36.70808839
51,SubjectSet_1/587736975273361631.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=233.42430452&dec=26.14004613&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736975273361631&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j153341.83%2B260824.1&ob=ra,233.42430452,26.14004613
52,SubjectSet_1/587735666930155574.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=248.86709338&dec=35.83697981&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735666930155574&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j163528.10%2B355013.1&ob=ra,248.86709338,35.83697981
53,SubjectSet_1/587739406786887901.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=198.12307724&dec=34.055952&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739406786887901&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j131229.53%2B340321.4&ob=ra,198.12307724,34.055952
54,SubjectSet_1/587733429772222616.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=226.54236882&dec=53.41078437&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733429772222616&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j150610.16%2B532438.8&ob=ra,226.54236882,53.41078437
55,SubjectSet_1/587739844842684577.jpg,http://skyservice.pha.jhu.edu/DR7/ImgCutout/getjpeg.aspx?ra=208.34865114&dec=23.048695&scale=0.19806&width=512&height=512&opt=&query=,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739844842684577&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j135323.67%2B230255.3&ob=ra,208.34865114,23.048695
