dr7objid,ra,dec,p_bar,psi_sparcfire,psi_gz2,logMstar
587735662623064230,150.16698,37.486664,0.21514316230626124,13.503997802734375,18.507976915726353,9.798950249149836
587739156583284876,157.0935,33.111004,0.223777158241414,11.155606269836426,17.10286288922274,10.122540553372783
588013384353382565,179.73083,53.35295,0.22637685753860243,9.550609588623047,17.109136146279624,10.641647060102985
587726102020358250,213.72601,4.9042234,0.7790847877825535,17.069637298583984,17.357904263423464,10.260061853738256
587742773487599779,186.43593,16.857977,0.29219204187747655,-999.0,16.36836955789827,10.240793767451969
588017704023294222,224.35936,10.055765,0.28960621773640693,6.348992824554443,17.973408947160948,10.488586243360087
588016890638303234,154.74358,37.30021,0.9148609291539636,-999.0,21.294718945719573,10.334203008798818
588017705079472215,183.48438,13.676458,0.0,-999.0,20.6030782441983,10.391123392638258
587732578307342530,154.34949,6.5782037,0.0486579868188017,-999.0,16.31649592310616,10.36011070912248
588017978917257898,247.17374,21.549124,0.19952767417445783,14.832629203796387,18.540103118666053,9.939136246956181
587731886814527651,134.18268,44.896862,0.9947419991962918,16.050634384155273,17.77499924922362,10.227690430176185
587739646206869607,163.99962,29.785765,0.03372160088388767,-999.0,18.097926236447705,9.828215229556513
587738953103179861,199.99516,37.432278,0.09757117706769862,-999.0,17.101920918827915,10.678273603955162
587738569785999468,205.55977,14.329161,0.08098050588947726,-999.0,18.84074164412022,10.4027998856228
587732578307211377,154.01277,6.507394,0.40736496838445674,19.92193603515625,19.32130064176533,10.279500224475052
588297864172011842,120.987335,25.340212,0.0878108894447483,-999.0,17.527977108044055,10.219686288327589
588017702946472116,217.14856,10.017224,0.025272157316082105,21.103595733642578,22.04897456760543,10.219744395528796
587732581514608827,151.05974,54.55288,0.7043718315738607,14.515789031982422,16.906621993644322,10.85696997773436
587735694842331288,219.69876,51.022377,0.9102246395997221,15.682072639465332,21.544947748479444,10.42322462356116
588848900442357774,163.53432,0.36102378,0.3123721184547716,-999.0,19.171042712592712,10.497590040277151
587725552268476555,118.325294,44.865993,0.3868845005038928,13.901324272155762,17.92099417996703,10.444564676569074
587732771045900448,160.29716,8.714938,0.6445518841304559,16.088409423828125,19.08614674956666,9.695141193260394
587725470134304828,134.3886,53.909676,0.1564428414672643,-999.0,18.51163278787308,10.371321842695494
587732484895342744,178.27289,51.00673,0.7700026774033676,30.03809928894043,18.495589730786726,9.887476481796808
587732484361355326,188.60168,50.582016,0.032434646126783435,13.227302551269531,15.892716497581109,10.468987744258987
587744638561485497,119.45608,11.185192,0.12465201665622976,-999.0,17.25220672604613,10.211823452275722
587742189364838580,176.23045,23.92119,0.9574994912611703,-999.0,24.616811488170136,9.946322437337363
588017991773585458,227.63658,7.775199,0.3719065799577605,16.00873374938965,17.70462120995016,10.277749470932411
588016878294204597,134.95522,29.884813,0.24150069764905427,19.25682830810547,16.11100514043641,10.432494795835607
587736546313699368,231.01895,5.135971,0.9227766573944611,-999.0,21.60382632046783,10.584628714931718
587732134841024610,155.31714,47.996204,0.41977442325542336,-999.0,18.421781476877296,10.641793790340152
587736916215398524,219.75182,12.671694,0.1940130002054398,32.34808349609375,21.163883496411035,9.790568270177213
587736478127882517,217.33864,10.699351,0.10446971751263852,11.661482810974121,20.134580440016663,10.541534782937362
587733423332786290,208.79176,56.905766,0.12868510430155058,-999.0,15.76392383223018,10.633849768151865
588017723860189299,177.08672,6.3451014,0.057417441068014205,32.750816345214844,19.591989582897206,10.059373605916402
587731513147850859,30.670729,0.37937707,0.7715537337440923,-999.0,19.595122762879605,10.102839621784488
587741817313689799,136.81854,17.847189,0.43992956610191714,6.387635231018066,17.799090308010726,10.273185910016064
587744638565286138,127.61022,14.377365,0.7989929033246734,34.67388916015625,24.65962125847546,10.302568791364092
587742572681756811,161.40845,18.608418,0.045135129982183844,19.39305305480957,16.89747052041659,9.899309245172894
587733442655617197,230.29222,48.948044,0.2430014422050182,16.434240341186523,21.182905096513203,10.287399030816692
587725818021806112,170.5671,67.18931,0.1542853812480848,-999.0,23.590234168786417,10.694065515905969
588017703457390660,156.79144,10.928638,0.2356545514828438,-999.0,16.438545555502635,10.096204321556556
587736919971594551,245.57434,26.08126,0.4647048313945389,-999.0,18.417121720417192,10.489389150258202
587728308026998899,164.8797,1.7404622,0.7240634362669256,30.384775161743164,18.903093093743394,10.145404024023916
587725550674575527,178.97072,66.60451,0.0,-999.0,17.357499130058198,10.541637196302455
587742576994222325,221.09836,16.488405,0.5365196759422164,-999.0,18.479255846503207,10.281821619807786
587742061583401491,122.65396,10.964019,0.8764369676887092,-999.0,25.739146973011024,10.726578555688626
587725576960016597,258.57834,64.6358,0.7472021801006071,-999.0,18.12401571930136,10.418586156961913
587742629598789766,223.0779,14.838379,0.8928985330164705,31.63234519958496,22.788363369603672,10.073178847512532
587741491445563542,168.00755,29.82722,0.4079470558567128,17.23366355895996,18.10915035640678,10.590418070914605
587729748448575738,230.32692,2.2695534,0.044122105909721675,25.601999282836914,16.5105053801615,10.379402094437886
587739651033923939,237.81206,20.204546,0.0,9.890162467956543,15.291993158051763,10.285030690236471
587738195040534659,119.35814,51.033447,0.9861456086741061,15.149251937866211,20.944737052178034,10.56203427971579
587733604807475623,252.43925,33.994484,0.0,20.70237922668457,17.660675220934273,10.641166697704604
588017721714475086,171.5289,42.26793,0.5693976703454625,14.706088066101074,16.415191946135902,10.431135169410519
587738066732843278,124.168434,56.923645,0.2533202276606584,16.20474624633789,18.4123017825154,10.447496893126843
587741816246108343,151.33994,20.97305,0.9846140473919138,-999.0,19.167353263800656,10.537915214397874
588297863110590578,149.42851,40.554417,0.8690285963000983,-999.0,18.553322783215904,10.378518222067296
588017978911752495,235.43362,28.286823,0.43285572717764487,-999.0,19.019970591425814,9.953568021494975
587733429772026014,226.03258,53.635796,0.09489760582976181,-999.0,16.947260994584305,10.142820610668814
588017110756294739,174.78844,46.687405,0.12458739896893317,33.2880859375,17.93724466332241,10.414869494073269
587741727111315540,174.19365,25.40627,0.9444147604172727,-999.0,22.832829111188218,10.577540477078838
587734949663998055,148.53316,10.607133,0.13948999276112636,11.42525863647461,18.918206160290808,10.257101387531199
587739158186360904,137.98349,27.89929,0.7117676453896868,32.3953742980957,25.436282806772198,10.253027952300984
587729970180915327,227.71326,-2.502776,0.36034465564184104,15.512992858886719,16.94327493321043,10.030040450559147
587738616490819691,175.5722,36.84035,0.09609834517816887,29.75876235961914,15.507520390020062,9.900862397693226
587739829278081195,221.71898,23.725277,0.06415001567703003,27.547321319580078,22.55310070212317,10.601000691076429
587732771586113695,167.91249,9.696241,0.03543660293002564,-999.0,17.11217919754817,10.152289511036802
587736919970087081,242.4055,28.04993,0.16567091951061605,8.847020149230957,17.698808454801863,9.630761294368423
587736542029611537,241.19379,5.1916785,0.028278636625821117,-999.0,18.127263716818753,10.251637086425445
588007004193489166,245.541,45.57791,0.4889708120337772,-999.0,17.179080977955994,10.62853705801764
588017603627909293,233.8399,32.216797,0.730737234249817,-999.0,20.67591966224083,9.991852775524862
587739295626559540,170.80957,34.3845,0.5050271004943059,-999.0,19.35647127571324,9.920630012783729
587739610236911710,181.87657,33.47718,0.549037463162653,-999.0,20.545797567872096,10.707399994088814
587739166776164530,246.46776,20.488932,0.5813664633029825,-999.0,18.561521882803117,9.88029562136345
587728932419666015,142.21901,52.686184,0.3120539774986845,11.23648738861084,17.268800716282723,10.455923928025431
587735044145938591,121.96057,25.17771,0.2979919183006229,-999.0,18.484960273173513,10.14707169531233
587741709401522443,130.9503,17.307661,0.945304610186008,26.27334213256836,18.33188390584615,10.336983285995393
587727867256701059,120.75757,40.583694,0.06242120036400444,17.987184524536133,18.893071483722203,10.358219909629153
587736802933473367,192.39499,13.80273,0.5053544280939829,-999.0,17.73740385170967,10.093110513578113
587739294552555759,170.25945,33.533302,0.15927000785209433,-999.0,18.058812829645362,10.141820678947452
587729387675123804,131.18347,46.444504,0.8520409323344268,22.969093322753906,22.177080265331234,10.077490743265017
588848898829254873,157.8964,-0.9401327,0.2193120396685175,-999.0,20.837250852931938,9.912715893622634
587739828746584088,234.08595,19.407566,0.03257414954643538,14.88440227508545,18.102561029788205,10.067400884841321
587742551218978900,222.7525,16.476437,0.1598222436421646,-999.0,17.822417884290576,9.973710002039383
587736916758561186,234.2619,10.673405,0.45346338493785593,20.44800567626953,18.57798026986878,10.322254313817822
587739407846342745,158.71518,32.656876,0.13986797810754428,17.502769470214844,18.59362284790467,9.697023351711763
587731872852934867,127.42126,39.400787,0.24533197016272454,23.884117126464844,16.203678736204175,10.20347543547486
587731185113497991,321.87167,-0.94491917,0.7417376633784474,-999.0,18.38510022445443,10.032420208025343
588023669710454895,188.40837,20.239649,0.63017579713437,13.487152099609375,20.319783743720215,9.74316604706518
588015508730151011,354.61703,-0.32351944,0.10526240762343457,-999.0,17.076056700722077,10.069285243607574
588848899891200431,131.02734,-0.10349761,0.2244775952518651,12.936692237854004,18.520135001840025,10.291057616362037
587731680650199259,122.096725,33.556515,0.8689122088431911,-999.0,17.59379356233152,10.10055361380679
587742551228612957,244.63577,10.811159,0.2694049713245832,11.978571891784668,17.893222981643362,9.939646201868067
588015509807628451,3.2363553,0.4216417,0.4921246121865689,-999.0,18.411966366278314,10.305786628006812
588017730304999563,198.85582,8.082173,0.9246654652603541,20.374561309814453,19.120501811505864,9.955405011268242
587739708494053626,240.24028,18.943708,0.46596042099776264,-999.0,22.02545347681764,10.250593098480016
587729773146275845,208.48398,-2.5298946,0.4266105967170964,-999.0,18.753059508414736,10.24509876322936
587739377770168466,130.02863,22.652641,0.5812059943952536,-999.0,17.10786617573609,10.270609404969061
587733080275222688,181.19344,54.57522,0.3913438813868661,-999.0,18.948010548877694,10.534380243916953
587741532785279124,170.20535,29.083403,0.0,1.8291959762573242,17.292428895527074,10.292190399659535
587742589869556140,244.26419,10.693464,0.14680771430132053,-999.0,16.763494507925273,10.431639143416534
587731891112247313,168.19685,56.685173,0.5667976649028831,-999.0,24.764837443359625,10.187746948431382
587742629591646345,206.26886,17.338339,0.6597491306012119,-999.0,17.97483673323458,10.386720841154132
587736477602939388,244.42323,6.119289,0.18805348379525522,-999.0,16.7617838477586,10.250888836666526
588295840712032374,178.17781,48.984074,0.13735413479582284,17.252405166625977,16.97876398333956,10.479555354382228
587741602023669865,163.47633,25.839506,0.5376861860045204,-999.0,19.444142823653667,9.943575323879074
587739096993562788,196.50969,36.328213,0.4186158957914701,32.12453842163086,24.429806105883152,9.984503192663032
587732053243003149,132.62543,37.783756,0.06959590958888025,16.273052215576172,18.05829335472248,10.352193586872737
587739096984846412,171.67984,36.16514,0.9457664566606103,-999.0,19.4238332962804,10.105282277574082
587739376700620935,139.93697,26.210314,0.5808976538520803,21.947473526000977,19.833426861482636,10.13372549119398
587737810644107499,120.96814,52.04795,0.26713590639854873,-999.0,17.251416860090956,10.06839471291355
587741600951959802,168.81024,25.730118,0.6125090792165878,-999.0,20.990905283289955,10.835473309008286
587728878734606445,165.50798,3.635931,0.9259545621336182,12.042614936828613,21.577788541397755,10.588296034104784
587741489823678561,140.52356,21.981474,0.13950685652309228,13.645463943481445,19.092657012896012,10.118657026637731
587732702870110352,169.84445,7.6292315,0.7637924202755665,-999.0,18.356647573784322,10.315975792854509
587732702331011209,164.87105,6.8954964,0.28679889721527657,30.98111343383789,17.895904832323893,10.085941173130193
587732048946987121,146.86911,50.43238,0.6345528509000586,-999.0,16.664961381134493,10.664733561810756
587739381530951837,233.80412,25.141077,0.11103875553512672,-999.0,19.03592552656319,10.524723486032336
587741708873105584,150.60834,23.074615,0.25225967321578197,18.952945709228516,16.011079644080496,10.286800009786973
587739406763950191,137.8177,25.009352,0.028087856672125763,13.023969650268555,17.358466133124377,10.513137495144116
587739706883965271,240.91876,17.337954,0.5807219774816953,-999.0,20.56342758350781,10.237971392204503
588017704537882726,172.40723,12.853263,0.08459944759586906,21.960941314697266,18.03094888991116,10.211991189029247
588023669171093667,182.46358,19.787922,0.33395867169265037,3.4936742782592773,16.063022035670187,10.317804907996782
587742013811261490,161.50038,20.768976,0.11285121317010988,-999.0,16.43240871185656,10.36739671836232
587742061082771599,208.9814,20.418516,0.9143986172057089,-999.0,18.40006150482536,10.638962405745716
587731499726733485,170.73334,56.453197,0.16356996095925777,13.437013626098633,17.53951719882479,10.485375622154608
587736940378390738,232.42284,28.52224,0.27015718971591945,-999.0,16.860349884020668,10.082086543393556
587735490282586248,216.46997,45.668938,0.8964782844744765,15.030730247497559,21.47737933865583,10.095398303373406
588017979420377305,157.18697,37.231644,0.785656274190406,23.441844940185547,16.2465900279405,10.770401338810311
588007005776904392,136.85365,56.01264,0.8121175431579407,-999.0,19.125547776394203,10.22138287535985
587734622174183572,143.79091,39.12218,0.2903575255716458,-999.0,16.701027411130728,10.451194993889125
587735349640167588,164.23009,15.009588,0.8742984282176289,21.883359909057617,18.88087392001436,10.465342751173576
588009371222409417,158.4378,59.360493,0.216692465935839,-999.0,18.053579609701494,10.178695374740988
587739844860051929,248.24646,11.724378,0.3753500972659675,-999.0,18.24686429818838,10.774616862452026
587739810498543935,240.79079,16.256178,0.982638830205072,-999.0,22.198485564454113,10.347152046022684
587736584975155220,240.37033,27.077469,0.2812222054468503,19.314847946166992,19.828060395650418,10.070609595703925
588017111826169875,162.05122,45.595325,0.8524436768176045,14.039119720458984,23.387362082598912,10.258485165552576
587741830192365766,160.83823,23.80085,0.8229873536431362,-999.0,17.253358654368494,10.632013544575823
588017603612704819,191.61333,43.795403,0.17051658413998727,-999.0,20.65743604113477,10.29844725365453
587739814243205254,240.47961,19.373196,0.1823657933702971,13.619668006896973,16.45379442761108,10.013122617421104
587725552813539432,137.22081,59.722576,0.8753850056051532,15.366253852844238,20.013917745318654,10.227677438435416
587733080275026041,180.30107,54.660896,0.9914397617804799,28.422250747680664,21.147537233747713,10.811970175238262
587729228762382424,240.16217,54.98335,0.0,-999.0,16.7877887754246,10.419297351826977
587729751673799069,255.12825,32.428406,0.09467987913172293,20.812965393066406,16.48511685158138,10.140833932009777
587739133490823220,209.92854,36.009384,0.8848459477826836,13.0989408493042,19.044812018297502,10.248696046283042
587736916216250695,221.74435,12.397299,0.26672744472378135,-999.0,18.073836100963955,10.465322118796548
587739132966338770,240.05547,24.45813,0.6973177427269086,-999.0,20.39344678274319,10.05506305632171
587739721379545156,231.93562,22.007727,0.23197691056109704,-999.0,18.550498430496397,10.475222913169565
588017704016937104,209.64264,11.621257,0.5583637565814853,-999.0,17.27304427637555,10.278425359948868
587739719757856859,204.72894,27.881613,0.25852908248297346,21.584556579589844,17.59357484542084,10.49458362916936
587725470671962382,136.20433,55.46667,0.46621151329758953,18.885122299194336,16.04610691587347,10.022037093357008
587741532251160682,177.4559,29.216772,0.6934511820033258,-999.0,21.182798108826496,10.40057990896078
587739458297331889,217.25679,28.309566,0.24076027712463602,-999.0,21.725502014724505,9.85128559805583
587742551755981120,223.16454,16.765207,0.9548567314371744,-999.0,16.09772694562401,10.345891386557858
587725551744123037,155.88995,64.66632,0.22123288539166583,-999.0,18.250259856177042,9.903396496983854
587736546311995692,227.19289,5.4042697,0.48794055793934094,-999.0,20.408009122161268,10.1580596261778
587739458834858137,218.96439,28.265005,0.3717635391056879,-999.0,19.160232344840097,10.741172579018642
588017711514058926,215.99667,47.323822,0.6162273125804805,28.212541580200195,23.43948574401908,9.975575865566086
587742062674444400,162.39731,21.979223,0.8705207544867203,18.097158432006836,23.859441546555058,10.069194459640517
587732770510471316,163.66808,8.613555,0.158055382615333,23.870704650878906,19.57941187287102,10.663234688379193
587742188826919042,173.72597,23.439388,0.12280935711062355,-999.0,19.298942553498353,9.987161206360259
587741532790522080,184.02954,29.874313,0.11645884535153685,-999.0,21.959976263803195,9.721739593222404
587732702326161581,153.71866,6.3144307,0.5553538592257368,-999.0,22.983704799417556,10.599144967894574
587728678466224157,174.8445,64.80364,0.8672495681725181,17.313573837280273,23.128815409061488,10.367945210867411
587739720288501769,188.59065,29.655891,0.906694239674393,10.965846061706543,24.75738556013976,10.37744814465013
587729773680263347,201.91206,-2.2134113,0.45451225525735506,10.498370170593262,18.877091200799143,10.247516666605721
587742062673526862,160.22357,21.471758,0.757343306964488,-999.0,20.11504431249803,10.567103283220876
587728309637152902,163.7742,3.1109824,0.24182172912368435,-999.0,18.82287954087748,10.273144286988048
588017979953709183,147.65103,34.777157,0.14473137019984503,-999.0,18.47157122995677,10.689276981161356
588018056204124227,255.12985,24.380497,0.41951024533585135,17.235097885131836,17.470410590628518,10.078393997507295
588007006327931081,203.8327,64.96286,0.14918331842769994,-999.0,17.645578687439492,10.23486962193987
587739158186361096,138.04288,27.919706,0.153504082629509,26.177560806274414,16.592061013746324,10.24075410876639
587725491598917859,258.4989,59.33843,0.420425567716535,16.474367141723633,19.53493473719368,10.680966713047653
588017725483647118,206.61034,7.0070825,0.0,19.16327667236328,18.376847411747463,10.608745910716243
588015509810446476,9.679461,0.58105814,0.6325846137396285,-999.0,18.455516473726668,10.200154312023496
587738615944970362,151.40994,31.86246,0.18623293135607705,24.65464210510254,16.316651792694863,10.457322698260196
587732470924312748,128.57968,33.608364,0.18528411532542713,18.97516441345215,20.153873544750255,10.463343375729261
588017991774503072,229.722,7.472781,0.82239713371084,-999.0,17.441793684986074,10.6864474206047
587739647273271463,145.51628,26.044874,0.0721853647144042,12.38249683380127,17.338609743723413,9.814611518812322
587738572993855490,191.22134,39.35119,0.8932603893154658,-999.0,19.711693037743785,9.9158762962925
587735043613786298,132.09491,31.254185,0.03291075024443005,-999.0,17.105704252776558,9.720491659506743
587729752749506681,258.74268,29.138498,0.9567273964614336,-999.0,21.083946548609724,10.515254715237047
587739096447385692,170.16481,35.61299,0.29020796466102955,-999.0,16.90033572889955,10.263797010557388
587733080273977393,176.18993,54.463,0.07970516255145839,-999.0,18.27072431627601,10.265008645795332
587742615097507890,237.66147,15.514647,0.43447668171442766,-999.0,24.012732056147108,10.312766035522118
588017115052638345,211.09332,44.184437,0.10440720060057362,-999.0,16.97245249506719,10.106613203698965
588010136268701920,143.95898,55.64355,0.6096815688640292,-999.0,23.13656867438526,9.857653894514494
588016840712978442,134.59183,30.333267,0.837951015125506,-999.0,16.46769927682693,10.117659108051697
588017604688805997,199.15292,44.015793,0.5889910160012064,20.713438034057617,18.33474288350952,10.263032703861956
588298663040843827,198.265,46.547943,0.24280022751549438,30.22911834716797,19.78417433569549,10.337637197217008
587742550676668631,209.92026,18.099764,0.7436440047545101,25.927675247192383,20.72581510379634,9.98712279722454
587736583892828407,219.76697,35.771458,0.06455515406696608,19.218046188354492,17.291111516994935,9.964086337573887
588010359078125630,161.44997,4.5479603,0.9342492564898597,-999.0,23.939011036010264,10.579219627341555
587739379914571898,219.61617,29.055283,0.6039259838780292,-999.0,20.846416076557528,10.363217058168773
587733608014348465,241.42572,42.846985,0.22621554705723082,13.273992538452148,16.943326006843506,10.238490252063182
587732050025185419,161.79317,55.55463,0.3579389958466416,-999.0,18.981627192274026,10.361835543333896
588010878766022725,195.8068,4.5935745,0.8372781668701674,32.30247497558594,20.38294131004631,9.77108517236343
587726033307238539,145.52861,2.4344523,0.509856333239174,-999.0,19.259989766896528,10.415449543452816
587736942529282377,240.9541,25.972769,0.798734421142064,-999.0,21.090598935370227,10.383520433230457
588011219671318558,201.49243,62.47028,0.9939412300039664,-999.0,20.475844163428782,10.779474129945392
587739295624331358,164.68135,33.5444,0.04282659516432074,29.896377563476562,18.001033004733777,10.078605597386952
587735348567081119,165.93423,14.396618,0.8821627647156993,17.49290657043457,24.047428160431814,10.504749203187965
587739845930057735,240.32744,15.592415,0.25098417135374496,17.694225311279297,19.974947060977037,9.617525605634224
587738946142470239,171.962,38.234756,0.6054689372346737,21.25533676147461,17.62642200701681,9.849579306689717
587739827664781400,214.95964,23.938328,0.8817259256844902,17.977752685546875,22.463198455199425,10.351213942438093
587739506624102562,203.16957,31.986446,0.7317158498956511,-999.0,17.60172913007414,10.269971537487123
587736976889282935,245.6024,21.301195,0.20866188089307508,-999.0,18.477117221231357,9.950670050436347
587735666394202526,250.22533,33.891953,0.8002941821632936,-999.0,21.797848829786425,10.406810432842024
588017991236976927,228.2248,7.1435184,0.6619474646854098,-999.0,21.584197084156706,10.276939228541835
587731511544053894,46.304733,-1.00635,0.2920719156060731,-999.0,22.630857124138736,10.434322341740131
587739828213121240,241.54245,16.18383,0.0,37.77446746826172,19.278038947730515,9.953926660558862
588848900437311821,152.08585,0.2506325,0.18125508399600704,24.605005264282227,18.38242978030965,9.759530191618195
587736916759675317,236.79236,10.091618,0.7330771796979004,13.414084434509277,17.062751407873726,9.989941046020776
588017702940508326,203.43187,11.451391,0.40307393935807656,16.75846290588379,17.233015064565873,10.007310612836047
588017116131819669,226.7426,39.780434,0.37188700072399683,-999.0,16.796067932765368,10.193295346705247
588009367471456470,133.64243,50.765594,0.13486657892840448,-999.0,18.4541484118619,9.982156609547863
587726032774955110,156.03609,2.3321443,0.1602223714946992,-999.0,22.584065157554214,10.751939796287054
588010879301255332,192.16525,5.1089606,0.17753201305621263,-999.0,17.81095167655378,10.323209799654434
587728917913927905,227.13463,56.970184,0.6867916260101569,-999.0,21.457466632687776,9.601543690819483
587742567326220357,165.57124,18.316504,0.05228513392830726,-999.0,17.164493532135847,9.892946577425274
587726102027501637,230.07964,3.9834602,0.1787923279029197,27.670835494995117,15.443618149866236,10.579289556813169
587735343725543540,143.33646,9.368924,0.03832703942876373,28.318281173706055,18.14258910142175,10.137403335161425
587739505542824043,182.66086,32.32046,0.247908891024241,11.995866775512695,16.012621564753733,10.435256626970327
587739719769718911,233.26924,20.265898,0.09166338847363915,-999.0,17.1856468915298,10.391195399683639
587731511531077771,16.572786,-0.91849554,0.2144793843915699,-999.0,16.583619185390965,10.31228205632164
587742865279352886,163.15877,17.099964,0.15663500495043417,12.120741844177246,16.813070093345303,9.818470041729382
588017991775814052,232.82314,7.019531,0.9288156147093263,12.514986038208008,23.58462579574511,10.220970232093407
587741829120852109,166.41292,23.814661,0.9749996872081629,27.387598037719727,22.21603955928967,10.88285538838109
587741829120131202,164.6938,23.461737,0.41499231972679546,-999.0,15.547159717490768,10.407164572344483
587739827140428052,243.55652,14.493705,0.3737306560000797,-999.0,19.57076999974057,10.084081354119196
588016840711405679,131.0858,28.557365,0.9430801495612875,-999.0,22.306198862591252,10.552748056827454
587739810492580017,227.29695,20.991472,0.6077941541024815,-999.0,20.88941505076035,10.26640852371227
587739607565336699,215.32051,27.684303,0.5598509224119375,-999.0,18.83733726001187,10.187489115159938
588016891708833943,146.09892,35.303978,0.19241639777102137,51.11697006225586,17.09863279125344,10.401606846688093
588017566019158103,167.42804,11.704688,0.7337580043982593,-999.0,22.56808042242424,10.200014717808308
588018254297104624,244.79599,33.957752,0.5068913786332382,-999.0,18.835189594938058,9.99698475947592
587741491435733106,143.43625,24.265587,0.024890435773501283,-999.0,17.208161911411295,10.534487961535278
587739721362178112,188.46204,30.479532,0.09891937070631007,-999.0,21.419708467640334,10.572224791407839
587738066195972169,124.67928,56.757275,0.8418828761106931,28.81624984741211,25.320511167325723,10.365921786411002
587729386069033106,144.62767,51.988274,0.7283587102665687,15.615039825439453,20.605582465405224,10.08196986569611
588017605764448294,205.25864,43.957012,0.612075868966801,11.781485557556152,21.454014299950867,10.680512396849602
587739303148257430,198.62013,33.685913,0.0,24.7639102935791,21.094784034418986,10.349176234501302
587735347490259024,158.68597,12.770536,0.10378964902691408,-999.0,20.2717674416651,9.96392617340752
587733397563375741,221.60039,48.178436,0.6266595706749086,16.522930145263672,21.072981770399025,9.80776811918821
587745403066253566,120.775734,7.8914957,0.0,32.81571578979492,20.34838986988232,10.487402384374041
587732701791125693,157.87341,6.243731,0.5370728891512627,15.751667022705078,19.561892024047083,9.677539021555898
587738409256550494,161.6802,12.9185,0.7637785944455343,-999.0,19.013151575936597,10.377684758344762
587739406250934523,200.52531,33.35399,0.09674918104660542,29.020971298217773,18.17329600453813,9.910000706335218
587731186725093862,324.19315,0.26306924,0.26568308018528247,-999.0,18.83341158175962,10.69053745248843
588018253767508213,257.37796,21.609415,0.8811621262124921,-999.0,18.94381251594122,10.377439041615478
588017627760099458,165.9602,44.27344,0.08847813981105374,-999.0,16.99722964870299,10.12568321715476
587741531707342966,159.68193,26.654066,0.6361025406649607,21.271854400634766,17.487633217207055,10.025630124818617
588016878285619714,117.35175,18.570318,0.23691646327574087,-999.0,19.046909574554327,10.139274472851952
587729386078601361,181.86453,59.233677,0.029869398120337617,17.134550094604492,17.717749831881534,10.512749127609657
587741708341149881,162.68018,25.271114,0.5362389249546453,18.130529403686523,19.035249523546376,10.293126428802378
588297863115374695,163.45905,44.364437,0.5786275677079931,10.513945579528809,17.382806998457156,10.212308264324014
588017702385418324,160.8758,10.501564,0.08668127691760033,21.121801376342773,17.93422469103357,10.579195253288539
587741490907971778,166.15291,29.222387,0.1372598722264679,-999.0,22.547349885350485,10.079702569747253
587731187804733711,337.69574,1.1633546,0.34380848229888594,-999.0,17.237645574084212,10.296619101436969
587742062125252637,133.52498,15.0962515,0.03266421489524767,33.35483169555664,17.75071033253326,10.14812284630294
587741708345802882,174.40913,26.604738,0.07354832547116244,-999.0,16.792816107561176,10.662626328223814
587729159518486719,229.49092,3.913458,0.5148072794778503,31.410778045654297,18.30046749891372,9.795122334248767
588015510346662008,8.065418,0.90617734,0.18558856986942396,-999.0,15.625744026468436,10.428347252073628
587742576991666358,215.07478,17.66448,0.5507811821734528,22.459501266479492,21.604354372887684,10.478512634402847
587745539445817584,154.01646,14.4946,0.48594557006786776,17.0982666015625,18.449624629829543,10.442087193478642
588016891177009326,159.62973,39.16676,0.16721598653890765,19.635107040405273,17.330106872524762,10.474269355534423
587739809964884474,247.64795,12.928529,0.039496205913491525,-999.0,15.831559009819106,10.428665999643398
587741489835540606,169.72777,28.725449,0.0,17.3209171295166,16.295776706254355,10.312416540083223
588017977286459423,196.8083,38.31514,0.13123126692663362,-999.0,22.616408902352667,10.141820719856835
588017721714343978,171.2238,42.24112,0.6605784963818425,-999.0,19.65934417581705,10.172510240015852
587733398644392122,240.82457,38.84227,0.6031827138216898,17.620311737060547,20.489124871059765,9.708767285459349
587732703947325522,177.85352,8.540331,0.10734707819917993,14.0164213180542,16.34141035630024,10.046567835301724
587741392104587496,132.8072,21.874949,0.6140059025985473,24.595394134521484,22.54260442277578,9.941032200321917
588016840167522336,117.22625,18.629274,0.5028827036250839,-999.0,19.645121199831912,10.558207900747265
587739157656699021,155.95251,33.807964,0.6587583946998088,-999.0,20.226936968909406,9.718700963098637
587735667453394955,213.19849,55.430126,0.07995012978185513,-999.0,19.99558346429398,10.138774686672702
587733441050837149,243.25362,39.237103,0.527280450283611,-999.0,23.778792794147535,10.05137625062763
587733397571961150,242.94151,36.1827,0.1883336262306224,-999.0,20.504611863846776,9.709114231291315
587739721370370220,209.87973,28.226637,0.13316819903878813,25.210861206054688,19.930196983492955,9.939234711267376
587742772945682518,174.4537,16.139126,0.2456988252206869,-999.0,19.639740210767226,9.977669891908333
587734891681611868,185.25479,9.127137,0.04693707150830895,-999.0,22.09819213907027,9.858600059833106
587736586052698467,248.78383,22.77541,0.6775743827959475,-999.0,17.93439416251327,9.930108003667984
588023046395265559,119.27731,11.631212,0.07131689927230639,-999.0,16.888113957853474,10.4343517840141
588017947211268180,205.02309,39.78271,0.5737033693763002,12.711320877075195,17.169253642087718,10.481451743115441
587745970001346772,240.77281,19.814814,0.2697947925566437,-999.0,18.350247758066633,10.332499461117767
587739707410153677,216.34496,26.079,0.10078169928365986,12.31208324432373,16.43313508920972,10.081612413459098
587742775622500527,156.40274,16.322687,0.855040941425472,7.492509365081787,19.96755768832099,10.531687499802986
