Dr, RA, DA, spiral_weighted, loose_plus_medium, arms_tight, arms_medium, arms_loose, irregular 
0.000000, 232.684860, -1.378650, 0.974000, 1.000000, 0.000000, 0.395000, 0.605000, 0.286000
0.000000, 173.261917, 1.712952, 1.000000, 1.000000, 0.000000, 0.200000, 0.800000, 0.111000
0.000000, 153.209992, 16.151745, 0.982000, 1.000000, 0.000000, 0.056000, 0.944000, 0.000000
0.000000, 154.321564, 5.461225, 0.740632, 1.000000, 0.000000, 0.263000, 0.737000, 0.111000
0.000000, 141.090988, 29.992826, 0.953550, 1.000000, 0.000000, 0.136000, 0.864000, 0.111000
0.000000, 193.227371, 64.530380, 0.808005, 1.000000, 0.000000, 0.667000, 0.333000, 0.000000
0.000000, 215.458603, 47.211334, 0.942760, 1.000000, 0.000000, 0.039000, 0.961000, 0.300000
0.000000, 160.639023, 52.270668, 0.943000, 1.000000, 0.000000, 0.273000, 0.727000, 0.000000
0.000000, 156.133331, 10.294679, 0.849114, 1.000000, 0.000000, 0.286000, 0.714000, 0.105000
0.000000, 228.593994, 30.883368, 0.998000, 1.000000, 0.000000, 0.133000, 0.867000, 0.032000
0.000000, 153.657745, 35.981285, 0.966000, 1.000000, 0.000000, 0.214000, 0.786000, 0.000000
0.000000, 132.189957, 30.332682, 0.900293, 1.000000, 0.000000, 0.222000, 0.778000, 0.062000
0.000000, 223.366730, 5.538379, 0.999000, 1.000000, 0.000000, 0.023000, 0.977000, 0.000000
0.000000, 256.702545, 34.623268, 0.755362, 1.000000, 0.000000, 0.000000, 1.000000, 0.286000
0.000000, 202.630798, 0.216320, 0.974069, 1.000000, 0.000000, 0.214000, 0.786000, 0.000000
0.000000, 162.442398, 41.063831, 0.842195, 1.000000, 0.000000, 0.250000, 0.750000, 0.000000
0.000000, 220.205032, 7.534035, 0.976000, 1.000000, 0.000000, 0.268000, 0.732000, 0.200000
0.000000, 254.794235, 33.026051, 0.956315, 1.000000, 0.000000, 0.613000, 0.387000, 0.000000
0.000000, 172.395737, 34.198101, 0.918566, 1.000000, 0.000000, 0.529000, 0.471000, 0.200000
0.000000, 228.921906, 24.488491, 0.848097, 1.000000, 0.000000, 0.143000, 0.857000, 0.250000
0.000000, 208.555008, 19.592331, 0.964000, 1.000000, 0.000000, 0.481000, 0.519000, 0.000000
0.000000, 236.819672, 20.441332, 0.956000, 1.000000, 0.000000, 0.767000, 0.233000, 0.000000
0.000000, 158.358139, 13.473356, 0.929000, 1.000000, 0.000000, 0.885000, 0.115000, 0.000000
0.000000, 131.618210, 30.610994, 0.840637, 1.000000, 0.000000, 0.108000, 0.892000, 0.000000
0.000000, 155.250961, 36.151894, 0.854700, 1.000000, 0.000000, 0.108000, 0.892000, 0.000000
0.000000, 132.195770, 14.291597, 0.921591, 1.000000, 0.000000, 0.288000, 0.712000, 0.000000
0.000000, 122.472252, 24.633913, 0.684673, 1.000000, 0.000000, 0.423000, 0.577000, 0.000000
0.000000, 192.974701, 45.673923, 0.999000, 1.000000, 0.000000, 0.452000, 0.548000, 0.000000
0.000000, 187.600739, 11.614483, 1.000000, 1.000000, 0.000000, 0.512000, 0.488000, 0.250000
0.000000, 345.319275, 1.151287, 0.720291, 1.000000, 0.000000, 0.231000, 0.769000, 0.000000
0.000000, 244.038101, 34.150295, 0.983000, 1.000000, 0.000000, 0.175000, 0.825000, 0.000000
0.000000, 212.670212, 26.115974, 1.000000, 1.000000, 0.000000, 0.436000, 0.564000, 0.000000
0.000000, 174.032806, 55.836697, 0.815651, 1.000000, 0.000000, 0.296000, 0.704000, 0.000000
0.000000, 28.432642, 0.183811, 0.800541, 1.000000, 0.000000, 0.125000, 0.875000, 0.054000
0.000000, 123.717392, 55.011780, 0.868112, 1.000000, 0.000000, 0.514000, 0.486000, 0.000000
0.000000, 221.800980, 20.268200, 0.907038, 1.000000, 0.000000, 0.000000, 1.000000, 0.000000
0.000000, 225.217728, 3.458329, 0.974000, 1.000000, 0.000000, 0.189000, 0.811000, 0.000000
0.000000, 182.254517, 56.562176, 0.970104, 1.000000, 0.000000, 0.081000, 0.919000, 0.024000
0.000000, 225.135452, 14.096508, 0.957000, 1.000000, 0.000000, 0.378000, 0.622000, 0.000000
0.000000, 131.720322, 19.032272, 0.833004, 1.000000, 0.000000, 0.033000, 0.967000, 0.000000
0.000000, 185.376617, 67.611710, 0.904000, 1.000000, 0.000000, 0.419000, 0.581000, 0.158000
0.000000, 223.623825, 21.650761, 0.974000, 1.000000, 0.000000, 0.108000, 0.892000, 0.000000
0.000000, 209.061798, 24.651422, 0.734466, 1.000000, 0.000000, 0.180000, 0.820000, 0.000000
0.000000, 143.649063, -0.112173, 0.787226, 1.000000, 0.000000, 0.038000, 0.962000, 0.190000
0.000000, 183.278015, 35.594772, 0.889125, 1.000000, 0.000000, 0.062000, 0.938000, 0.111000
0.000000, 211.324402, 43.307384, 0.976000, 1.000000, 0.000000, 0.233000, 0.767000, 0.142000
0.000000, 242.981247, 32.131962, 0.711311, 1.000000, 0.000000, 0.000000, 1.000000, 0.075000
0.000000, 325.450440, -1.055007, 0.974000, 1.000000, 0.000000, 0.316000, 0.684000, 0.000000
0.000000, 192.167969, 62.689404, 0.977000, 1.000000, 0.000000, 0.024000, 0.976000, 0.000000
0.000000, 9.907654, -0.328704, 0.876253, 1.000000, 0.000000, 0.034000, 0.966000, 0.167000
0.000000, 208.330810, 9.234257, 0.957462, 1.000000, 0.000000, 0.067000, 0.933000, 0.077000
0.000000, 181.535660, 59.186234, 0.878440, 1.000000, 0.000000, 0.273000, 0.727000, 0.000000
0.000000, 175.203552, 8.474530, 0.976023, 1.000000, 0.000000, 0.238000, 0.762000, 0.273000
0.000000, 181.158203, 52.954773, 0.969000, 1.000000, 0.000000, 0.286000, 0.714000, 0.000000
0.000000, 187.316361, 6.356449, 0.920484, 1.000000, 0.000000, 0.314000, 0.686000, 0.000000
0.000000, 197.445602, 17.789982, 0.919000, 1.000000, 0.000000, 0.559000, 0.441000, 0.286000
0.000000, 242.326553, 23.590780, 0.866277, 1.000000, 0.000000, 0.600000, 0.400000, 0.000000
0.000000, 197.994736, 17.562172, 0.973000, 1.000000, 0.000000, 0.917000, 0.083000, 0.000000
0.000000, 155.608322, 1.974713, 1.000000, 1.000000, 0.000000, 0.042000, 0.958000, 0.077000
0.000000, 169.490860, 57.146282, 0.976000, 1.000000, 0.000000, 0.659000, 0.341000, 0.095000
0.000000, 173.986374, 33.162460, 0.883534, 1.000000, 0.000000, 0.387000, 0.613000, 0.000000
