subject id,jpg,Image,SDSS information,LEDA information,RA,DEC
126,SubjectSet_28/587728947441434804D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=160.33044808&dec=-1.06398606&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728947441434804&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104119.30-010350.3 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J104119.30-010350.3&ob=ra,160.33044808,-1.06398606
127,SubjectSet_28/587742575377580262D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=206.63364399&dec=17.62545227&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742575377580262&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134632.07%2B173731.6&ob=ra,206.63364399,17.62545227
128,SubjectSet_28/587739809947123890D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=206.53951706&dec=25.21525347&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739809947123890&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134609.48%2B251254.9&ob=ra,206.53951706,25.21525347
129,SubjectSet_28/587742190979776637D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=187.06228115&dec=25.43262854&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742190979776637&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122814.94%2B252557.4&ob=ra,187.06228115,25.43262854
130,SubjectSet_28/587742061620101258D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=210.17977067&dec=20.60772622&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742061620101258&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j140043.14%2B203627.8&ob=ra,210.17977067,20.60772622
131,SubjectSet_28/587739158725329161D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=142.72006226&dec=30.46366072&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739158725329161&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j093052.81%2B302749.1&ob=ra,142.72006226,30.46366072
132,SubjectSet_28/588017604695031864S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=217.60064865&dec=40.01045344&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017604695031864&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j143024.15%2B400037.6&ob=ra,217.60064865,40.01045344
133,SubjectSet_28/587729782272688373S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=255.88584514&dec=35.63028916&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729782272688373&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j170332.60%2B353749.0&ob=ra,255.88584514,35.63028916
134,SubjectSet_28/588017571922641081D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=192.3762444&dec=13.39789459&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017571922641081&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j124930.29%2B132352.4&ob=ra,192.3762444,13.39789459
135,SubjectSet_28/587732577757364748D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=124.47456965&dec=3.37656925&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732577757364748&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j081753.89%2B032235.6&ob=ra,124.47456965,3.37656925
136,SubjectSet_28/588016840174075960D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=130.36753172&dec=27.63404926&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588016840174075960&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084128.20%2B273802.5&ob=ra,130.36753172,27.63404926
137,SubjectSet_28/587731500799492163S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=166.40533091&dec=56.53465213&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731500799492163&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110537.27%2B563204.7&ob=ra,166.40533091,56.53465213
138,SubjectSet_28/587727867255521429S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=118.51279696&dec=38.51389736&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587727867255521429&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j075403.07%2B383050.0&ob=ra,118.51279696,38.51389736
139,SubjectSet_28/587744874791370929D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=135.26598907&dec=13.60926235&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587744874791370929&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j090103.83%2B133633.3&ob=ra,135.26598907,13.60926235
140,SubjectSet_28/588297865253879836S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=137.67018622&dec=37.2984182&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588297865253879836&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091040.84%2B371754.3&ob=ra,137.67018622,37.2984182
141,SubjectSet_28/588017978884292801S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=159.59990479&dec=37.27144773&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017978884292801&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j103823.97%2B371617.2&ob=ra,159.59990479,37.27144773
142,SubjectSet_28/587728930801647873S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=125.24024855&dec=40.29089548&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728930801647873&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j082057.65%2B401727.2&ob=ra,125.24024855,40.29089548
143,SubjectSet_28/587732701779263784S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=130.84524723&dec=3.85645385&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732701779263784&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084322.85%2B035123.2&ob=ra,130.84524723,3.85645385
144,SubjectSet_28/587739507158745253S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=197.21184221&dec=33.02294439&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739507158745253&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130850.84%2B330122.5&ob=ra,197.21184221,33.02294439
145,SubjectSet_28/587741533320839288D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=166.75987941&dec=29.1069836&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741533320839288&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j110702.37%2B290625.1&ob=ra,166.75987941,29.1069836
146,SubjectSet_28/587726015612452992D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=195.24996058&dec=2.83251434&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726015612452992&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130059.99%2B024957.0&ob=ra,195.24996058,2.83251434
147,SubjectSet_28/587741490908692595D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=167.99839624&dec=29.42773359&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741490908692595&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j111159.61%2B292539.8&ob=ra,167.99839624,29.42773359
148,SubjectSet_28/587735490286714916S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=228.02377238&dec=41.20995291&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735490286714916&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j151205.70%2B411235.8&ob=ra,228.02377238,41.20995291
149,SubjectSet_28/587722983366262983D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=215.59878341&dec=0.18229696&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587722983366262983&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j142223.70%2B001056.2&ob=ra,215.59878341,0.18229696
150,SubjectSet_28/587729388219924563S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=154.90952755&dec=57.41857073&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729388219924563&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101938.28%2B572506.8&ob=ra,154.90952755,57.41857073
151,SubjectSet_28/587741708867207390D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=136.80205628&dec=18.95482858&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741708867207390&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j090712.49%2B185717.3&ob=ra,136.80205628,18.95482858
152,SubjectSet_28/587731512612487206D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=34.05542731&dec=-0.027698&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731512612487206&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j021613.30-000139.7 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J021613.30-000139.7&ob=ra,34.05542731,-0.027698
153,SubjectSet_28/587732136449278118S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=147.43411466&dec=46.69145363&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732136449278118&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j094944.18%2B464129.2&ob=ra,147.43411466,46.69145363
154,SubjectSet_28/587739114707026119D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=139.65218716&dec=27.98591988&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739114707026119&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091836.52%2B275909.3&ob=ra,139.65218716,27.98591988
155,SubjectSet_28/588017978875904176D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=138.17325319&dec=30.01498094&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017978875904176&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091241.58%2B300053.9&ob=ra,138.17325319,30.01498094
156,SubjectSet_28/587742573218955426D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=162.15400844&dec=19.02439222&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742573218955426&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104836.96%2B190127.8&ob=ra,162.15400844,19.02439222
157,SubjectSet_28/587741723360624751D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=195.01250442&dec=28.24031084&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741723360624751&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j130003.00%2B281425.1&ob=ra,195.01250442,28.24031084
158,SubjectSet_28/587741722819494015D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=183.83774454&dec=28.18000762&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741722819494015&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j121521.05%2B281048.0&ob=ra,183.83774454,28.18000762
159,SubjectSet_28/588297865797566613S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=155.99389858&dec=44.82575625&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588297865797566613&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102358.53%2B444932.7&ob=ra,155.99389858,44.82575625
160,SubjectSet_28/587732153642188960S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=143.31577492&dec=42.3388143&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732153642188960&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j093315.78%2B422019.7&ob=ra,143.31577492,42.3388143
161,SubjectSet_28/588015507680198768S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=48.9425894&dec=-1.16884018&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015507680198768&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j031546.22-011007.8 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J031546.22-011007.8&ob=ra,48.9425894,-1.16884018
162,SubjectSet_28/587729653423014135S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=250.26802114&dec=39.33155407&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729653423014135&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j164104.32%2B391953.5&ob=ra,250.26802114,39.33155407
163,SubjectSet_28/587736782533558451D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=242.46760297&dec=32.59939972&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736782533558451&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j160952.22%2B323557.8&ob=ra,242.46760297,32.59939972
164,SubjectSet_28/587735043072262449D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=122.66987074&dec=24.58986746&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735043072262449&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j081040.76%2B243523.5&ob=ra,122.66987074,24.58986746
165,SubjectSet_28/587739407838675113D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=139.80121622&dec=26.74079994&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739407838675113&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j091912.29%2B264426.8&ob=ra,139.80121622,26.74079994
166,SubjectSet_28/587725503947735340S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=258.53015452&dec=57.47742467&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725503947735340&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j171407.23%2B572838.7&ob=ra,258.53015452,57.47742467
167,SubjectSet_28/588023670244507762D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=181.57576709&dec=20.61210743&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588023670244507762&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j120618.18%2B203643.5&ob=ra,181.57576709,20.61210743
168,SubjectSet_28/587733410447687796S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=218.88818437&dec=49.35294283&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587733410447687796&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j143533.16%2B492110.5&ob=ra,218.88818437,49.35294283
169,SubjectSet_28/587725039552364619D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=173.81097024&dec=-3.15423407&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587725039552364619&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113514.63-030915.2 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J113514.63-030915.2&ob=ra,173.81097024,-3.15423407
170,SubjectSet_28/587726016687439969D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=198.03788706&dec=3.61483259&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587726016687439969&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j131209.09%2B033653.3&ob=ra,198.03788706,3.61483259
171,SubjectSet_28/587738196655472806S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=126.86534757&dec=60.03022998&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738196655472806&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j082727.68%2B600148.8&ob=ra,126.86534757,60.03022998
172,SubjectSet_28/588015508750663688D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=41.44832271&dec=-0.24089148&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588015508750663688&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j024547.59-001427.2 </font></h2>%2B<td colspan=2><h2><font color=#000086>SDSS J024547.59-001427.2&ob=ra,41.44832271,-0.24089148
173,SubjectSet_28/587736478129520854D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=221.0765732&dec=10.33045818&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736478129520854&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144418.37%2B101949.6&ob=ra,221.0765732,10.33045818
174,SubjectSet_28/587739843769335999D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=209.09594601&dec=22.04421383&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739843769335999&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j135623.02%2B220239.1&ob=ra,209.09594601,22.04421383
175,SubjectSet_28/587742551222845558D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=231.6099713&dec=14.40848765&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742551222845558&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j152626.39%2B142430.5&ob=ra,231.6099713,14.40848765
176,SubjectSet_28/588010136801640611S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=132.16451118&dec=50.09945992&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010136801640611&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j084839.48%2B500558.0&ob=ra,132.16451118,50.09945992
177,SubjectSet_28/587732701255237811D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=160.10109021&dec=5.8447423&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732701255237811&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j104024.26%2B055041.0&ob=ra,160.10109021,5.8447423
178,SubjectSet_28/587729387683315880S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=156.33534091&dec=57.18124655&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587729387683315880&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j102520.48%2B571052.4&ob=ra,156.33534091,57.18124655
179,SubjectSet_28/587739827674480663D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=237.40017515&dec=17.22958353&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587739827674480663&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j154936.04%2B171346.5&ob=ra,237.40017515,17.22958353
180,SubjectSet_28/588017678229045253D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=135.77456244&dec=10.14204177&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588017678229045253&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j090305.89%2B100831.3&ob=ra,135.77456244,10.14204177
181,SubjectSet_28/587742060544721037D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=206.04687588&dec=20.38499716&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587742060544721037&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j134411.25%2B202305.9&ob=ra,206.04687588,20.38499716
182,SubjectSet_28/588297863635927360D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=122.78337962&dec=26.31606295&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588297863635927360&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j081108.01%2B261857.8&ob=ra,122.78337962,26.31606295
183,SubjectSet_28/587731680110248082D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=117.07590307&dec=28.03651391&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587731680110248082&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j074818.21%2B280211.4&ob=ra,117.07590307,28.03651391
184,SubjectSet_28/587736809380839625D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=220.58534005&dec=12.89767499&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587736809380839625&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j144220.48%2B125351.6&ob=ra,220.58534005,12.89767499
185,SubjectSet_28/588010879829868701D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=173.16781386&dec=5.34332123&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=588010879829868701&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113240.27%2B052035.9&ob=ra,173.16781386,5.34332123
186,SubjectSet_28/587741490353799561D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=125.33575612&dec=16.30102237&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741490353799561&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j082120.58%2B161803.6&ob=ra,125.33575612,16.30102237
187,SubjectSet_28/587741816241258696D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=140.05355585&dec=17.9036124&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587741816241258696&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j092012.85%2B175413.0&ob=ra,140.05355585,17.9036124
188,SubjectSet_28/587738947220799510S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=185.27491179&dec=39.89388834&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587738947220799510&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j122105.97%2B395337.9&ob=ra,185.27491179,39.89388834
189,SubjectSet_28/587732578844016746D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=153.90367782&dec=6.95355068&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587732578844016746&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j101536.88%2B065712.7&ob=ra,153.90367782,6.95355068
190,SubjectSet_28/587728309104869499D.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=174.25169556&dec=2.82484255&size=512&layer=decals-dr5&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587728309104869499&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j113700.40%2B024929.4&ob=ra,174.25169556,2.82484255
191,SubjectSet_28/587735240644755632S.jpeg,http://legacysurvey.org/viewer/fits-cutout?ra=147.83447451&dec=38.46306551&size=512&layer=sdss2&pixscale=0.227&bands=g,http://skyserver.sdss.org/dr7/en/tools/explore/summary.asp?id=587735240644755632&spec=0x01c2cac422c00000,http://leda.univ-lyon1.fr/ledacat.cgi?sdss%20j095120.27%2B382747.0&ob=ra,147.83447451,38.46306551
